rep_key,month_key,date_key,team_key,tenure_months,is_ramp_month,team_name,country_code,department_code,target,actual,invoiced_revenue,credit_notes,gross_list_value,discount_value,gross_margin,deals,month_end_revenue,strategic_revenue,employee_code,full_name,year,achievement,variance,discount_rate,avg_deal_size,credit_note_rate,month_end_share,strategic_mix,gross_margin_pct,mom_growth,ytd_actual,ytd_target,ytd_achievement,rolling_3m_achievement,performance_band,rank_in_team,rank_in_company,weighted_invoiced,weighted_clawback,credit_notes_outside_window,weighted_base,plan_id,cap_amount,tier_name,commission_rate,commissionable_base,commission,is_capped,effective_commission_rate,achievement_band
18,202508,20250801,2,52,0,Egypt SME,EG,SME,42277.68,62376.53,62376.53,0.0,64450.0,2073.47,31979.03,19.0,7450.7699999999995,23905.44,REP-010,Yasmin Al-Harbi,2025,1.4754009680758262,20098.85,0.03217176105508145,3282.9752631578945,-0.0,0.11944829249078139,0.3832441464762467,0.5126772842285392,0.39960872499726247,436589.16000000003,355683.96,1.2274637293174537,1.1208145243704783,Exceeding (>=120%),2.0,4.0,68352.89,0.0,0.0,68352.89,CP2025,63416.520000000004,T3 Accelerator,0.015,63416.520000000004,951.2478,1,0.015250091661078293,5 120-149%
18,202509,20250901,2,53,0,Egypt SME,EG,SME,45954.0,64836.1,64836.1,0.0,66550.0,1713.9,34992.6,13.0,7063.2,21666.42,REP-010,Yasmin Al-Harbi,2025,1.4108913261087175,18882.1,0.025753568745304285,4987.392307692307,-0.0,0.10893931004486698,0.3341721664319723,0.5397085882710404,0.03943101676223412,501425.26,401637.96,1.248450868538422,1.3024670633366284,Exceeding (>=120%),3.0,14.0,70252.705,0.0,0.0,70252.705,CP2025,68931.0,T3 Accelerator,0.015,68931.0,1033.965,1,0.015947365742233106,5 120-149%
18,202510,20251001,2,54,0,Egypt SME,EG,SME,47792.16,51529.840000000004,53776.72,-2246.88,55900.0,2123.2799999999997,22918.84,13.0,19691.23,7576.08,REP-010,Yasmin Al-Harbi,2025,1.0782069695113174,3737.6800000000003,0.037983542039355986,4136.670769230769,0.041781648267131204,0.36616643781919017,0.14088029169499366,0.4447683128843404,-0.20522918559259418,552955.1,449430.12,1.2303472228341081,1.3140525219696784,On Target (100-119%),4.0,23.0,55670.740000000005,-2246.88,0.0,53423.86000000001,CP2025,71688.24,T2 On Target,0.01,53423.86000000001,534.2386000000001,0,0.010367557904313308,4 100-119%
18,202511,20251101,2,55,0,Egypt SME,EG,SME,49630.32,46751.68,46751.68,0.0,48100.0,1348.32,21207.68,14.0,4542.719999999999,9384.0,REP-010,Yasmin Al-Harbi,2025,0.9419983590676022,-2878.6399999999994,0.02803160083160083,3339.405714285714,-0.0,0.09716698950711503,0.20072005968555567,0.45362391255244733,-0.0927260787147797,599706.78,499060.44,1.2016716452219696,1.1376874366004799,Near Target (80-99%),6.0,40.0,49097.68,0.0,0.0,49097.68,CP2025,74445.48,T1 Approaching,0.005,49097.68,245.4884,0,0.005250900074606945,3 80-99%
18,202512,20251201,2,56,0,Egypt SME,EG,SME,52387.56,62148.09,62148.09,0.0,64300.0,2151.91,29960.09,18.0,13349.23,11880.0,REP-010,Yasmin Al-Harbi,2025,1.1863138882589683,9760.529999999999,0.03346671850699844,3452.6716666666666,-0.0,0.21479710800444551,0.19115631711288314,0.4820757966978551,0.3293231387620722,661854.87,551448.0,1.2002126583104844,1.0708869045092035,On Target (100-119%),5.0,29.0,65118.09,0.0,0.0,65118.09,CP2025,78581.34,T2 On Target,0.01,65118.09,651.1809,0,0.010477890792782208,4 100-119%
19,202401,20240101,2,16,0,Egypt SME,EG,SME,35164.8,51318.9,51318.9,0.0,52800.0,1481.1,25674.9,12.0,10277.4,13432.68,REP-011,Sara Al-Mazrouei,2024,1.459382678132678,16154.099999999999,0.02805113636363636,4276.575,-0.0,0.2002653992973349,0.26174918012662,0.5003010586742896,,51318.9,35164.8,1.459382678132678,1.459382678132678,Exceeding (>=120%),2.0,9.0,54677.07,0.0,0.0,54677.07,CP2024,52747.200000000004,T3 Accelerator,0.015,52747.200000000004,791.2080000000001,1,0.0154174777713474,5 120-149%
19,202402,20240201,2,17,0,Egypt SME,EG,SME,37962.0,39514.76,39514.76,0.0,41300.0,1785.24,20270.76,12.0,7889.07,10017.24,REP-011,Sara Al-Mazrouei,2024,1.0409030082714295,1552.760000000002,0.04322615012106538,3292.896666666667,-0.0,0.19964868823700307,0.25350628474018316,0.5129921072530871,-0.23001545239668034,90833.66,73126.8,1.2421391336691883,1.2421391336691883,On Target (100-119%),7.0,36.0,42019.07,0.0,0.0,42019.07,CP2024,56943.0,T2 On Target,0.01,42019.07,420.1907,0,0.010633765711850457,4 100-119%
19,202403,20240301,2,18,0,Egypt SME,EG,SME,39960.0,45735.74,45735.74,0.0,47350.0,1614.26,18792.24,12.0,3689.91,4659.36,REP-011,Sara Al-Mazrouei,2024,1.1445380380380379,5775.739999999998,0.03409208025343189,3811.3116666666665,-0.0,0.0806789176254719,0.10187568846595682,0.41088741539986023,0.15743433592915648,136569.4,113086.8,1.207651114011538,1.207651114011538,On Target (100-119%),3.0,20.0,46900.58,0.0,0.0,46900.58,CP2024,59940.0,T2 On Target,0.01,46900.58,469.0058,0,0.010254689221164893,4 100-119%
19,202404,20240401,2,19,0,Egypt SME,EG,SME,39960.0,66511.84999999999,69997.73,-3485.88,72450.0,2452.27,33855.35,15.0,23716.739999999998,25335.0,REP-011,Sara Al-Mazrouei,2024,1.6644607107107106,26551.84999999999,0.03384775707384403,4666.515333333333,0.04979990065392121,0.33882155892769666,0.3619403086357229,0.5090123038225519,0.4542642143758906,203081.25,153046.8,1.326922549181035,1.2874090191886802,Exceeding (>=120%),2.0,5.0,76331.48,-3485.88,0.0,72845.59999999999,CP2024,59940.0,T3 Accelerator,0.015,59940.0,899.1,1,0.013517891924521722,6 150%+
19,202405,20240501,2,20,0,Egypt SME,EG,SME,39960.0,62173.79,62173.79,0.0,64950.0,2776.21,27708.29,19.0,22397.93,14384.1,REP-011,Sara Al-Mazrouei,2024,1.5559006506506508,22213.79,0.04274380292532717,3272.3047368421053,-0.0,0.3602471395100733,0.2313531151953259,0.4456586931567144,-0.06522236263162115,265255.04,193006.8,1.374330023605386,1.4549664664664665,Exceeding (>=120%),2.0,11.0,65769.815,0.0,0.0,65769.815,CP2024,59940.0,T3 Accelerator,0.015,59940.0,899.1,1,0.014461077569824841,6 150%+
19,202406,20240601,2,21,0,Egypt SME,EG,SME,41558.4,41105.79,41105.79,0.0,42800.0,1694.21,21750.79,10.0,11019.99,7442.28,REP-011,Sara Al-Mazrouei,2024,0.9891090609840609,-452.6100000000006,0.039584345794392524,4110.579,-0.0,0.2680885101587878,0.18105186641589907,0.5291417583751583,-0.3388566146602933,306360.83,234565.2,1.3060796315907048,1.3977088107844686,Near Target (80-99%),6.0,42.0,42966.36,0.0,0.0,42966.36,CP2024,62337.600000000006,T1 Approaching,0.005,42966.36,214.83180000000002,0,0.005226314833019874,3 80-99%
19,202407,20240701,2,22,0,Egypt SME,EG,SME,37962.0,30563.739999999998,30563.739999999998,0.0,31650.0,1086.26,14754.24,7.0,5783.8,5757.9,REP-011,Sara Al-Mazrouei,2024,0.8051140614298509,-7398.260000000002,0.03432101105845182,4366.248571428571,-0.0,0.1892373119258311,0.18838990254464932,0.4827367331354082,-0.2564614376709462,336924.57,272527.2,1.2362970375067148,1.1202115158636898,Near Target (80-99%),9.0,37.0,32003.215,0.0,0.0,32003.215,CP2024,56943.0,T1 Approaching,0.005,32003.215,160.016075,0,0.005235487378180812,3 80-99%
19,202408,20240801,2,23,0,Egypt SME,EG,SME,36763.2,53406.45,53406.45,0.0,55150.0,1743.55,25588.95,14.0,4274.25,8769.9,REP-011,Sara Al-Mazrouei,2024,1.4527149432040736,16643.25,0.03161468721668178,3814.746428571428,-0.0,0.08003246798841714,0.16421050266400408,0.47913594706257395,0.7473794110275771,390331.02,309290.4,1.2620211296567885,1.075611522175096,Exceeding (>=120%),2.0,8.0,55598.925,0.0,0.0,55598.925,CP2024,55144.799999999996,T3 Accelerator,0.015,55144.799999999996,827.1719999999999,1,0.015488241588796858,5 120-149%
19,202409,20240901,2,24,0,Egypt SME,EG,SME,39960.0,24072.97,24072.97,0.0,25150.0,1077.03,9829.47,6.0,15443.83,0.0,REP-011,Sara Al-Mazrouei,2024,0.6024266766766767,-15887.029999999999,0.04282425447316103,4012.161666666667,-0.0,0.641542360581183,0.0,0.40831978771211025,-0.5492497629031698,414403.99,349250.4,1.1865526567757687,0.9420845933041054,Below Target (<80%),9.0,51.0,24072.97,0.0,0.0,24072.97,CP2024,59940.0,T0 Below Gate,0.0,24072.97,0.0,0,0.0,2 60-79%
19,202410,20241001,2,25,0,Egypt SME,EG,SME,41558.4,34854.46,37154.14,-2299.68,38550.0,1395.8600000000001,15421.960000000001,12.0,13039.41,0.0,REP-011,Sara Al-Mazrouei,2024,0.8386862824362824,-6703.940000000002,0.036209079118028537,3096.1783333333333,0.06189565954157464,0.3509544293045136,0.0,0.4424673341661297,0.4478670475641351,449258.45,390808.8,1.1495607314881344,0.9497155939723507,Near Target (80-99%),5.0,35.0,37154.14,-2299.68,0.0,34854.46,CP2024,62337.600000000006,T1 Approaching,0.005,34854.46,174.2723,0,0.005,3 80-99%
19,202411,20241101,2,26,0,Egypt SME,EG,SME,43156.8,46007.98,48930.58,-2922.6,50950.0,2019.4199999999998,22684.48,12.0,12495.66,19400.4,REP-011,Sara Al-Mazrouei,2024,1.0660656026396766,2851.1800000000003,0.039635328753680074,4077.5483333333336,0.05972951884077401,0.2553752683904421,0.3964882492707015,0.4930553351831573,0.3200026625000073,495266.43,433965.6,1.1412573485087298,0.8416702760452761,On Target (100-119%),4.0,32.0,53780.68,-3653.25,0.0,50127.43,CP2024,64735.200000000004,T2 On Target,0.01,50127.43,501.27430000000004,0,0.01089537728020226,4 100-119%
19,202412,20241201,2,27,0,Egypt SME,EG,SME,45554.4,88794.69,88794.69,0.0,91500.0,2705.31,42286.69,25.0,7555.610000000001,21139.62,REP-011,Sara Al-Mazrouei,2024,1.9492011748590696,43240.29,0.02956622950819672,3551.7876,-0.0,0.08509078639724967,0.2380730199069336,0.4762299412273414,0.9299845374650223,584061.12,479520.0,1.218012012012012,1.3023539643938418,Exceeding (>=120%),2.0,6.0,94079.595,0.0,0.0,94079.595,CP2024,68331.6,T3 Accelerator,0.015,68331.6,1024.9740000000002,1,0.011543190251579235,6 150%+
19,202501,20250101,2,28,0,Egypt SME,EG,SME,40439.52,42207.37,45718.090000000004,-3510.7200000000003,47350.0,1631.91,18253.87,11.0,8393.52,9069.119999999999,REP-011,Sara Al-Mazrouei,2025,1.0437158996941607,1767.8500000000058,0.03446483632523759,4156.1900000000005,0.07679060958145889,0.1835929716223928,0.19837049185563085,0.43248063075240173,-0.5246633554326278,42207.37,40439.52,1.0437158996941607,1.3705695175373394,On Target (100-119%),5.0,22.0,47985.37,0.0,-3510.7200000000003,47985.37,CP2025,60659.28,T2 On Target,0.01,47985.37,479.85370000000006,0,0.011368955232226032,4 100-119%
19,202502,20250201,2,29,0,Egypt SME,EG,SME,43656.3,42678.19,42678.19,0.0,44450.0,1771.81,20896.69,12.0,6542.71,15036.84,REP-011,Sara Al-Mazrouei,2025,0.9775952153526524,-978.1100000000006,0.0398607424071991,3556.5158333333334,-0.0,0.1533033617405049,0.35233078066337864,0.4896339324605846,0.011154923891254056,84885.56,84095.82,1.0093909542709731,1.3396062883657274,Near Target (80-99%),8.0,32.0,46437.4,0.0,0.0,46437.4,CP2025,65484.450000000004,T1 Approaching,0.005,46437.4,232.187,0,0.005440413475829223,3 80-99%
19,202503,20250301,2,30,0,Egypt SME,EG,SME,45954.0,45903.56,49373.78,-3470.2200000000003,51250.0,1876.22,20145.06,15.0,13961.48,7670.28,REP-011,Sara Al-Mazrouei,2025,0.998902380641511,-50.44000000000233,0.036609170731707316,3291.5853333333334,0.07028467336306841,0.28277113885143085,0.15535128159116032,0.4388561584330279,0.07557419843718759,130789.12,130049.82,1.0056847445079122,1.0056847445079122,Near Target (80-99%),5.0,20.0,51291.35,-3470.2200000000003,0.0,47821.13,CP2025,68931.0,T1 Approaching,0.005,47821.13,239.10565,0,0.005208869421020941,3 80-99%
19,202504,20250401,2,31,0,Egypt SME,EG,SME,45954.0,45246.8,49892.48,-4645.68,51850.0,1957.52,19956.3,12.0,11895.460000000001,9323.04,REP-011,Sara Al-Mazrouei,2025,0.984610697654176,-707.1999999999971,0.037753519768563164,4157.706666666667,0.09311383198429904,0.23842190245904793,0.186862629398258,0.44105439500693966,-0.014307387052333082,176035.92,176003.82,1.0001823824051093,0.9871961128409178,Near Target (80-99%),5.0,32.0,52223.24,0.0,-4645.68,52223.24,CP2025,68931.0,T1 Approaching,0.005,52223.24,261.1162,0,0.005770931867004959,3 80-99%
19,202505,20250501,2,32,0,Egypt SME,EG,SME,45954.0,61040.53,61040.53,0.0,63350.0,2309.47,26563.03,18.0,15264.31,7319.820000000001,REP-011,Sara Al-Mazrouei,2025,1.328296339818079,15086.529999999999,0.03645572217837411,3391.1405555555557,-0.0,0.2500684381344657,0.11991737293237789,0.4351703695888617,0.34905739190395774,237076.45,221957.82,1.068114878763902,1.1039364727045888,Exceeding (>=120%),4.0,18.0,62870.485,0.0,0.0,62870.485,CP2025,68931.0,T3 Accelerator,0.015,62870.485,943.057275,0,0.015449690148496417,5 120-149%
19,202506,20250601,2,33,0,Egypt SME,EG,SME,47792.16,48733.06,48733.06,0.0,50750.0,2016.94,23560.56,12.0,6359.52,8879.4,REP-011,Sara Al-Mazrouei,2025,1.019687329469938,940.8999999999942,0.03974266009852217,4061.088333333333,-0.0,0.1304970383554819,0.18220485231175715,0.4834615351467772,-0.2016278364555485,285809.51,269749.98,1.059534870030389,1.1096650855661154,On Target (100-119%),3.0,33.0,50952.91,0.0,0.0,50952.91,CP2025,71688.24,T2 On Target,0.01,50952.91,509.5291,0,0.010455512130779394,4 100-119%
19,202507,20250701,2,34,0,Egypt SME,EG,SME,43656.3,55417.49,55417.49,0.0,57550.0,2132.51,26633.99,17.0,9431.960000000001,5653.5,REP-011,Sara Al-Mazrouei,2025,1.269404186795491,11761.189999999995,0.03705490877497828,3259.8523529411764,-0.0,0.170198253295124,0.1020165294386303,0.48060621294829486,0.1371641756130233,341227.0,313406.28,1.0887688657674632,1.2022425217132209,Exceeding (>=120%),3.0,18.0,56830.865,0.0,0.0,56830.865,CP2025,65484.450000000004,T3 Accelerator,0.015,56830.865,852.4629749999999,0,0.015382561985394862,5 120-149%
19,202508,20250801,2,35,0,Egypt SME,EG,SME,42277.68,54671.29,59275.45,-4604.16,62050.0,2774.55,27296.79,16.0,21641.57,11388.0,REP-011,Sara Al-Mazrouei,2025,1.2931478264654068,12393.61,0.04471474617244158,3704.715625,0.0776739780128198,0.3651017411086715,0.19212000921123332,0.49928929791120713,-0.013465063105528545,395898.29,355683.96,1.1130619722070119,1.1876648798806275,Exceeding (>=120%),3.0,7.0,62122.45,0.0,-4604.16,62122.45,CP2025,63416.520000000004,T3 Accelerator,0.015,62122.45,931.8367499999999,0,0.017044352712365117,5 120-149%
19,202509,20250901,2,36,0,Egypt SME,EG,SME,45954.0,41097.38,41097.38,0.0,42650.0,1552.62,20424.88,13.0,7064.19,10474.74,REP-011,Sara Al-Mazrouei,2025,0.8943156199677939,-4856.620000000003,0.036403751465416176,3161.336923076923,-0.0,0.17188905959455322,0.25487610159090435,0.4969873991967372,-0.24828223369157748,436995.67,401637.96,1.0880337854519526,1.1463225079343846,Near Target (80-99%),8.0,38.0,43716.065,0.0,0.0,43716.065,CP2025,68931.0,T1 Approaching,0.005,43716.065,218.58032500000002,0,0.005318595126988631,3 80-99%
19,202510,20251001,2,37,0,Egypt SME,EG,SME,47792.16,46979.73,46979.73,0.0,49050.0,2070.27,24564.23,13.0,12253.32,8642.7,REP-011,Sara Al-Mazrouei,2025,0.9830007683268552,-812.4300000000003,0.04220733944954128,3613.825384615385,-0.0,0.2608214223453391,0.1839665745205432,0.5228686925190927,0.1431319952756114,483975.4,449430.12,1.076864630256646,1.049436628167533,Near Target (80-99%),5.0,29.0,49140.405,0.0,0.0,49140.405,CP2025,71688.24,T1 Approaching,0.005,49140.405,245.702025,0,0.005229958218150679,3 80-99%
19,202511,20251101,2,38,0,Egypt SME,EG,SME,49630.32,53773.07,58224.43,-4451.360000000001,59850.0,1625.57,29622.57,20.0,7902.23,14542.2,REP-011,Sara Al-Mazrouei,2025,1.0834721597604045,4142.75,0.027160735171261486,2911.2215,0.07645175744957916,0.1357201779390541,0.24976113978273382,0.5508811380864065,0.1446015121840844,537748.47,499060.44,1.0775217326382351,0.9893545998618462,On Target (100-119%),3.0,29.0,61859.98,0.0,-4451.360000000001,61859.98,CP2025,74445.48,T2 On Target,0.01,61859.98,618.5998000000001,0,0.011503895909234866,4 100-119%
19,202512,20251201,2,39,0,Egypt SME,EG,SME,52387.56,85166.1,85166.1,0.0,88650.0,3483.9,39645.6,22.0,21498.9,19086.48,REP-011,Sara Al-Mazrouei,2025,1.6256931989197436,32778.54000000001,0.039299492385786804,3871.1863636363637,-0.0,0.25243494770806696,0.2241088883957349,0.4655091638574503,0.5838057972141075,622914.5700000001,551448.0,1.1295980219349786,1.2410309749600228,Exceeding (>=120%),2.0,11.0,89937.72,0.0,0.0,89937.72,CP2025,78581.34,T3 Accelerator,0.015,78581.34,1178.7201,1,0.013840249817709158,6 150%+
20,202401,20240101,2,61,0,Egypt SME,EG,SME,35164.8,28863.63,28863.63,0.0,31350.0,2486.37,14456.130000000001,8.0,18072.72,2800.8,REP-012,Samir Wahba,2024,0.8208102989352989,-6301.170000000002,0.07931004784688996,3607.95375,-0.0,0.6261416183619316,0.09703561194485932,0.5008424096345471,,28863.63,35164.8,0.8208102989352989,0.8208102989352989,Near Target (80-99%),9.0,35.0,29563.83,0.0,0.0,29563.83,CP2024,52747.200000000004,T1 Approaching,0.005,29563.83,147.81915,0,0.0051212945149310745,3 80-99%
20,202402,20240201,2,62,0,Egypt SME,EG,SME,37962.0,40446.52,40446.52,0.0,43550.0,3103.48,20139.02,11.0,14058.75,15665.460000000001,REP-012,Samir Wahba,2024,1.0654475528159737,2484.519999999997,0.07126245694603904,3676.956363636363,-0.0,0.3475886182544259,0.387312925809192,0.4979172497411397,0.401297064852896,69310.15,73126.8,0.9478077804580536,0.9478077804580536,On Target (100-119%),6.0,35.0,44362.885,0.0,0.0,44362.885,CP2024,56943.0,T2 On Target,0.01,44362.885,443.62885000000006,0,0.010968282314522982,4 100-119%
20,202403,20240301,2,63,0,Egypt SME,EG,SME,39960.0,30723.72,30723.72,0.0,33000.0,2276.28,16683.72,9.0,8859.72,8401.5,REP-012,Samir Wahba,2024,0.7688618618618619,-9236.279999999999,0.06897818181818183,3413.746666666667,-0.0,0.28836742425721884,0.2734532146497885,0.5430240869269737,-0.2403865647773899,100033.87,113086.8,0.8845760071025088,0.8845760071025088,Below Target (<80%),8.0,44.0,32824.095,0.0,0.0,32824.095,CP2024,59940.0,T0 Below Gate,0.0,32824.095,0.0,0,0.0,2 60-79%
20,202404,20240401,2,64,0,Egypt SME,EG,SME,39960.0,35911.19,35911.19,0.0,39150.0,3238.81,15897.69,11.0,12260.91,2770.2,REP-012,Samir Wahba,2024,0.8986784284284285,-4048.8099999999977,0.08272822477650063,3264.6536363636365,-0.0,0.34142310516582713,0.0771403008365916,0.44269460299143526,0.16884250995647665,135945.06,153046.8,0.88825810144348,0.9083781238865984,Near Target (80-99%),8.0,35.0,36603.74,0.0,0.0,36603.74,CP2024,59940.0,T1 Approaching,0.005,36603.74,183.0187,0,0.005096425376045739,3 80-99%
20,202405,20240501,2,65,0,Egypt SME,EG,SME,39960.0,29540.99,29540.99,0.0,31950.0,2409.01,13888.49,9.0,6417.6,11785.32,REP-012,Samir Wahba,2024,0.7392640140140141,-10419.009999999998,0.07539937402190924,3282.3322222222223,-0.0,0.21724390414810066,0.3989480379635212,0.47014301145628495,-0.17738760536757486,165486.05000000002,193006.8,0.8574104642945224,0.8022681014347681,Below Target (<80%),10.0,46.0,32487.320000000003,0.0,0.0,32487.320000000003,CP2024,59940.0,T0 Below Gate,0.0,32487.320000000003,0.0,0,0.0,2 60-79%
20,202406,20240601,2,66,0,Egypt SME,EG,SME,41558.4,32138.2,32138.2,0.0,34850.0,2711.7999999999997,13383.7,10.0,0.0,5619.9,REP-012,Samir Wahba,2024,0.7733262108262108,-9420.2,0.07781348637015781,3213.82,-0.0,0.0,0.17486666957079114,0.41644211561319555,0.08791885444597486,197624.25,234565.2,0.842513083782249,0.8033558229281914,Below Target (<80%),10.0,51.0,33543.175,0.0,0.0,33543.175,CP2024,62337.600000000006,T0 Below Gate,0.0,33543.175,0.0,0,0.0,2 60-79%
20,202407,20240701,2,67,0,Egypt SME,EG,SME,37962.0,24868.22,24868.22,0.0,26800.0,1931.78,13492.22,7.0,4856.22,7210.38,REP-012,Samir Wahba,2024,0.6550819240292924,-13093.779999999999,0.0720813432835821,3552.6028571428574,-0.0,0.19527815018525652,0.2899435504430956,0.5425486826158044,-0.22620993086109364,222492.47,272527.2,0.8164046377756055,0.7243649167562212,Below Target (<80%),10.0,46.0,26670.815,0.0,0.0,26670.815,CP2024,56943.0,T0 Below Gate,0.0,26670.815,0.0,0,0.0,2 60-79%
20,202408,20240801,2,68,0,Egypt SME,EG,SME,36763.2,30519.98,30519.98,0.0,33100.0,2580.02,14253.98,8.0,18946.78,2738.7,REP-012,Samir Wahba,2024,0.8301774600687645,-6243.2199999999975,0.07794622356495468,3814.9975,-0.0,0.6207992272603061,0.08973465906596269,0.4670376586092127,0.22726837706920713,253012.45,309290.4,0.8180417174280223,0.7526977148970276,Near Target (80-99%),8.0,34.0,31204.655,0.0,0.0,31204.655,CP2024,55144.799999999996,T1 Approaching,0.005,31204.655,156.02327499999998,0,0.005112168323832453,3 80-99%
20,202409,20240901,2,69,0,Egypt SME,EG,SME,39960.0,40749.94,40749.94,0.0,43950.0,3200.06,19189.44,12.0,0.0,7291.5,REP-012,Samir Wahba,2024,1.0197682682682683,789.9400000000023,0.07281137656427758,3395.8283333333334,-0.0,0.0,0.1789327787967295,0.47090719642777384,0.33518894835448787,293762.39,349250.4,0.8411225584852587,0.8382785224248639,On Target (100-119%),5.0,32.0,42572.815,0.0,0.0,42572.815,CP2024,59940.0,T2 On Target,0.01,42572.815,425.72815,0,0.010447331946991824,4 100-119%
21,202401,20240101,2,14,0,Egypt SME,EG,SME,35164.8,36953.29,36953.29,0.0,38150.0,1196.71,20457.79,9.0,14931.69,19243.56,REP-013,Maha Al-Mutairi,2024,1.0508602352352352,1788.489999999998,0.03136854521625164,4105.921111111111,-0.0,0.40406929937767383,0.5207536324911801,0.5536121411652386,,36953.29,35164.8,1.0508602352352352,1.0508602352352352,On Target (100-119%),4.0,24.0,41764.18,0.0,0.0,41764.18,CP2024,52747.200000000004,T2 On Target,0.01,41764.18,417.6418,0,0.01130188408122795,4 100-119%
21,202402,20240201,2,15,0,Egypt SME,EG,SME,37962.0,59222.02,59222.02,0.0,61850.0,2627.98,28067.52,19.0,7689.05,14277.3,REP-013,Maha Al-Mutairi,2024,1.5600342447710869,21260.019999999997,0.042489571544058205,3116.9484210526316,-0.0,0.12983430825223458,0.2410809357735518,0.4739372280783398,0.6026183324948874,96175.31,73126.8,1.3151855407319888,1.3151855407319888,Exceeding (>=120%),2.0,13.0,62791.345,0.0,0.0,62791.345,CP2024,56943.0,T3 Accelerator,0.015,56943.0,854.145,1,0.014422760317868252,6 150%+
21,202403,20240301,2,16,0,Egypt SME,EG,SME,39960.0,29724.600000000002,32054.28,-2329.68,33100.0,1045.72,13940.6,11.0,10200.369999999999,2956.5,REP-013,Maha Al-Mutairi,2024,0.7438588588588589,-10235.399999999998,0.03159274924471299,2914.0254545454545,0.07267921787667668,0.3182217788076974,0.09223417278441444,0.4689920133492124,-0.4980819634318451,125899.91,113086.8,1.1133033209888334,1.1133033209888334,Below Target (<80%),11.0,49.0,32793.405,-2329.68,0.0,30463.725,CP2024,59940.0,T0 Below Gate,0.0,30463.725,0.0,0,0.0,2 60-79%
21,202404,20240401,2,17,0,Egypt SME,EG,SME,,29690.9,29690.9,0.0,30700.0,1009.1,14669.9,8.0,4366.84,8840.4,REP-013,Maha Al-Mutairi,2024,,,0.03286970684039088,3711.3625,-0.0,0.1470767137405737,0.2977477947788716,0.49408741398879785,-0.0011337410764148458,155590.81,,,1.5225163625163625,No Target,,,31901.0,0.0,0.0,31901.0,CP2024,,No Target,0.0,0.0,0.0,0,0.0,No Target
21,202405,20240501,2,18,0,Egypt SME,EG,SME,39960.0,69943.52,69943.52,0.0,72900.0,2956.48,38027.520000000004,17.0,15217.14,25210.14,REP-013,Maha Al-Mutairi,2024,1.7503383383383384,29983.520000000004,0.04055528120713306,4114.324705882354,-0.0,0.21756325675344904,0.36043567724358166,0.5436889650392203,1.355722460417165,225534.33000000002,153046.8,1.473629830875262,1.6186063563563564,Exceeding (>=120%),1.0,8.0,76246.05500000001,0.0,0.0,76246.05500000001,CP2024,59940.0,T3 Accelerator,0.015,59940.0,899.1,1,0.012854657586578427,6 150%+
21,202406,20240601,2,19,0,Egypt SME,EG,SME,41558.4,43467.54,43467.54,0.0,45200.0,1732.46,23439.54,11.0,11782.68,17662.62,REP-013,Maha Al-Mutairi,2024,1.0459387271887273,1909.1399999999994,0.0383287610619469,3951.5945454545454,-0.0,0.27106848006581463,0.40634045542949976,0.5392423863876354,-0.3785337083406726,269001.87,194605.2,1.3822953857348106,1.7554559461422208,On Target (100-119%),5.0,39.0,47883.195,0.0,0.0,47883.195,CP2024,62337.600000000006,T2 On Target,0.01,47883.195,478.83195,0,0.01101585113857375,4 100-119%
21,202407,20240701,2,20,0,Egypt SME,EG,SME,37962.0,44970.45,44970.45,0.0,46850.0,1879.55,21596.95,13.0,10188.17,8698.5,REP-013,Maha Al-Mutairi,2024,1.1846175122490912,7008.449999999997,0.04011846318036286,3459.2653846153844,-0.0,0.2265525472838275,0.19342701707454563,0.4802475848029095,0.034575455615845664,313972.32,232567.2,1.3500283788943583,1.3255857027596158,On Target (100-119%),3.0,19.0,47145.075,0.0,0.0,47145.075,CP2024,56943.0,T2 On Target,0.01,47145.075,471.45074999999997,0,0.010483567542686364,4 100-119%
21,202408,20240801,2,21,0,Egypt SME,EG,SME,36763.2,29922.18,29922.18,0.0,31350.0,1427.82,13984.68,10.0,10571.88,4673.76,REP-013,Maha Al-Mutairi,2024,0.8139166340253298,-6841.019999999997,0.0455444976076555,2992.218,-0.0,0.3533124926058195,0.15619717547317744,0.46736835350900235,-0.3346257375676694,343894.5,269330.4,1.2768499211377549,1.017857806259868,Near Target (80-99%),9.0,35.0,31090.62,0.0,0.0,31090.62,CP2024,55144.799999999996,T1 Approaching,0.005,31090.62,155.4531,0,0.005195246469341472,3 80-99%
21,202409,20240901,2,22,0,Egypt SME,EG,SME,39960.0,37009.35,37009.35,0.0,38250.0,1240.65,19301.85,11.0,13049.22,7710.3,REP-013,Maha Al-Mutairi,2024,0.9261599099099099,-2950.6500000000015,0.03243529411764706,3364.4863636363634,-0.0,0.35259252053872875,0.20833383996206364,0.5215398270977469,0.2368533977136692,380903.85,309290.4,1.231541134157413,0.9757316549999476,Near Target (80-99%),6.0,35.0,38936.925,0.0,0.0,38936.925,CP2024,59940.0,T1 Approaching,0.005,38936.925,194.684625,0,0.00526041729995258,3 80-99%
